work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,work_setting,company_location,company_size
2023,Senior,Full-time,Data Scientist,192000,USD,192000,United States,Remote,United States,M
2023,Senior,Full-time,Data Scientist,178000,USD,178000,United States,Remote,United States,M
2023,Senior,Full-time,Data Engineer,210000,USD,210000,United States,Remote,United States,M
2023,Senior,Full-time,Data Engineer,130000,USD,130000,United States,Remote,United States,M
2023,Senior,Full-time,Data Architect,206000,USD,206000,United States,In-person,United States,M
2023,Senior,Full-time,Data Architect,134000,USD,134000,United States,In-person,United States,M
2023,Senior,Full-time,Data Scientist,180000,USD,180000,United States,Remote,United States,M
2023,Senior,Full-time,Data Scientist,135000,USD,135000,United States,Remote,United States,M
2023,Senior,Full-time,Data Scientist,200000,USD,200000,United States,In-person,United States,M
2023,Senior,Full-time,Data Scientist,120000,USD,120000,United States,In-person,United States,M
2023,Mid-level,Full-time,Data Engineer,106700,USD,106700,United States,In-person,United States,M
2023,Mid-level,Full-time,Data Engineer,57700,USD,57700,United States,In-person,United States,M
2023,Mid-level,Full-time,Data Analyst,125000,USD,125000,United States,In-person,United States,M
2023,Mid-level,Full-time,Data Analyst,100000,USD,100000,United States,In-person,United States,M
2023,Mid-level,Full-time,Data Scientist,210400,USD,210400,United States,In-person,United States,M
2023,Mid-level,Full-time,Data Scientist,170500,USD,170500,United States,In-person,United States,M
2023,Senior,Full-time,Data Scientist,212000,USD,212000,United States,In-person,United States,M
2023,Senior,Full-time,Data Scientist,93300,USD,93300,United States,In-person,United States,M
2023,Mid-level,Full-time,Data Engineer,170000,USD,170000,United States,Remote,United States,M
2023,Mid-level,Full-time,Data Engineer,160000,USD,160000,United States,Remote,United States,M
2023,Senior,Full-time,Data Scientist,185400,USD,185400,United States,Remote,United States,M
2023,Senior,Full-time,Data Scientist,81536,USD,81536,United States,Remote,United States,M
2023,Senior,Full-time,Data Analyst,193000,USD,193000,United States,In-person,United States,M
2023,Senior,Full-time,Data Analyst,158000,USD,158000,United States,In-person,United States,M
2023,Senior,Full-time,Data Engineer,170000,USD,170000,United States,Remote,United States,M
2023,Senior,Full-time,Data Engineer,100000,USD,100000,United States,Remote,United States,M
2023,Mid-level,Full-time,Data Engineer,148000,USD,148000,United States,In-person,United States,M
2023,Mid-level,Full-time,Data Engineer,99000,USD,99000,United States,In-person,United States,M
2023,Mid-level,Full-time,Data Analyst,95000,USD,95000,United States,Remote,United States,M
2023,Mid-level,Full-time,Data Analyst,75000,USD,75000,United States,Remote,United States,M
2023,Mid-level,Full-time,Data Analyst,115000,USD,115000,United States,In-person,United States,M
2023,Mid-level,Full-time,Data Analyst,105000,USD,105000,United States,In-person,United States,M
2023,Senior,Full-time,Data Engineer,195800,USD,195800,United States,In-person,United States,M
2023,Senior,Full-time,Data Engineer,161900,USD,161900,United States,In-person,United States,M
2023,Mid-level,Full-time,Data Analyst,90000,USD,90000,United States,Remote,United States,M
2023,Mid-level,Full-time,Data Analyst,80000,USD,80000,United States,Remote,United States,M
2023,Senior,Full-time,Data Analyst,192500,USD,192500,United States,Remote,United States,M
2023,Senior,Full-time,Data Analyst,140000,USD,140000,United States,Remote,United States,M
2023,Mid-level,Full-time,Data Engineer,169000,USD,169000,United States,In-person,United States,M
2023,Mid-level,Full-time,Data Engineer,91000,USD,91000,United States,In-person,United States,M
2023,Senior,Full-time,Data Analyst,150000,USD,150000,United States,In-person,United States,M
2023,Senior,Full-time,Data Analyst,120000,USD,120000,United States,In-person,United States,M
2023,Mid-level,Full-time,Data Engineer,133000,USD,133000,United States,In-person,United States,M
2023,Mid-level,Full-time,Data Engineer,58400,USD,58400,United States,In-person,United States,M
2023,Senior,Full-time,Data Scientist,166000,USD,166000,United States,In-person,United States,M
2023,Senior,Full-time,Data Scientist,73100,USD,73100,United States,In-person,United States,M
2023,Mid-level,Full-time,Data Scientist,166000,USD,166000,United States,In-person,United States,M
2023,Mid-level,Full-time,Data Scientist,73100,USD,73100,United States,In-person,United States,M
2023,Senior,Full-time,Data Scientist,212000,USD,212000,United States,In-person,United States,M
2023,Senior,Full-time,Data Scientist,93300,USD,93300,United States,In-person,United States,M
2023,Senior,Full-time,Head of Data,258500,USD,258500,United States,Remote,United States,M
2023,Senior,Full-time,Head of Data,226500,USD,226500,United States,Remote,United States,M
2023,Senior,Full-time,Data Scientist,140000,GBP,172256,United Kingdom,Remote,United Kingdom,M
2023,Senior,Full-time,Data Scientist,100000,GBP,123040,United Kingdom,Remote,United Kingdom,M
2023,Senior,Full-time,Data Scientist,219000,USD,219000,United States,In-person,United States,M
2023,Senior,Full-time,Data Scientist,132000,USD,132000,United States,In-person,United States,M
2023,Senior,Full-time,Data Scientist,130500,USD,130500,United States,In-person,United States,M
2023,Senior,Full-time,Data Scientist,116000,USD,116000,United States,In-person,United States,M
2023,Mid-level,Full-time,Data Scientist,136000,USD,136000,United States,In-person,United States,M
2023,Mid-level,Full-time,Data Scientist,91000,USD,91000,United States,In-person,United States,M
2023,Senior,Full-time,Data Scientist,185900,USD,185900,United States,In-person,United States,M
2023,Senior,Full-time,Data Scientist,129300,USD,129300,United States,In-person,United States,M
2023,Senior,Full-time,Data Analyst,143000,USD,143000,Canada,Remote,Canada,M
2023,Senior,Full-time,Data Analyst,78000,USD,78000,Canada,Remote,Canada,M
2023,Entry-level,Full-time,Data Scientist,135000,USD,135000,United States,In-person,United States,M
2023,Entry-level,Full-time,Data Scientist,110000,USD,110000,United States,In-person,United States,M
2023,Mid-level,Full-time,Data Engineer,142000,USD,142000,Canada,In-person,Canada,M
2023,Mid-level,Full-time,Data Engineer,102200,USD,102200,Canada,In-person,Canada,M
2023,Senior,Full-time,Data Scientist,137500,USD,137500,United States,In-person,United States,M
2023,Senior,Full-time,Data Scientist,81500,USD,81500,United States,In-person,United States,M
2023,Senior,Full-time,Data Scientist,140000,USD,140000,United States,In-person,United States,M
2023,Senior,Full-time,Data Scientist,125000,USD,125000,United States,In-person,United States,M
2023,Senior,Full-time,Data Scientist,170625,USD,170625,United States,In-person,United States,M
2023,Senior,Full-time,Data Scientist,127950,USD,127950,United States,In-person,United States,M
2023,Mid-level,Full-time,Data Scientist,100000,GBP,123040,United Kingdom,In-person,United Kingdom,M
2023,Mid-level,Full-time,Data Scientist,70000,GBP,86128,United Kingdom,In-person,United Kingdom,M
2023,Entry-level,Full-time,Data Analyst,85256,USD,85256,United States,In-person,United States,M
2023,Entry-level,Full-time,Data Analyst,71615,USD,71615,United States,In-person,United States,M
2023,Entry-level,Full-time,Data Scientist,100000,USD,100000,United States,In-person,United States,L
2023,Executive,Full-time,Data Engineer,185000,USD,185000,United States,In-person,United States,M
2023,Executive,Full-time,Data Engineer,125000,USD,125000,United States,In-person,United States,M
2023,Entry-level,Full-time,Data Management Analyst,60000,USD,60000,United States,Remote,United States,M
2023,Entry-level,Full-time,Data Management Analyst,52000,USD,52000,United States,Remote,United States,M
2023,Senior,Full-time,Data Scientist,225000,USD,225000,United States,In-person,United States,M
2023,Senior,Full-time,Data Scientist,170000,USD,170000,United States,In-person,United States,M
2023,Senior,Full-time,Data Scientist,135000,USD,135000,United States,Remote,United States,M
2023,Senior,Full-time,Data Scientist,100000,USD,100000,United States,Remote,United States,M
2023,Senior,Full-time,Data Scientist,297300,USD,297300,United States,Remote,United States,M
2023,Senior,Full-time,Data Scientist,198200,USD,198200,United States,Remote,United States,M
2023,Senior,Full-time,Data Engineer,110000,USD,110000,United States,Remote,United States,M
2023,Senior,Full-time,Data Engineer,95000,USD,95000,United States,Remote,United States,M
2023,Mid-level,Full-time,Data Analyst,59000,USD,59000,United States,Remote,United States,M
2023,Mid-level,Full-time,Data Analyst,50000,USD,50000,United States,Remote,United States,M
2023,Mid-level,Full-time,Data Scientist,60000,EUR,64781,Spain,Remote,Spain,L
2023,Entry-level,Full-time,Data Scientist,53000,EUR,57223,Netherlands,Hybrid,Netherlands,L
2023,Mid-level,Freelance,Data Science Consultant,21000,USD,21000,Pakistan,Remote,Luxembourg,S
2023,Mid-level,Full-time,Data Analyst,135000,USD,135000,United States,In-person,United States,M
2023,Mid-level,Full-time,Data Analyst,120000,USD,120000,United States,In-person,United States,M
2023,Mid-level,Full-time,Data Architect,150000,USD,150000,United States,Remote,United States,M
2023,Mid-level,Full-time,Data Architect,140000,USD,140000,United States,Remote,United States,M
2023,Senior,Full-time,Data Scientist,280000,USD,280000,United States,Remote,United States,M
2023,Senior,Full-time,Data Scientist,190000,USD,190000,United States,Remote,United States,M
2023,Executive,Full-time,Data Science Director,212000,USD,212000,United States,In-person,United States,M
2023,Executive,Full-time,Data Science Director,190000,USD,190000,United States,In-person,United States,M
2023,Mid-level,Full-time,Data Specialist,90000,USD,90000,United States,In-person,United States,M
2023,Mid-level,Full-time,Data Specialist,80000,USD,80000,United States,In-person,United States,M
2023,Mid-level,Full-time,Data Scientist,212000,USD,212000,United States,In-person,United States,M
2023,Mid-level,Full-time,Data Scientist,93300,USD,93300,United States,In-person,United States,M
2023,Mid-level,Full-time,Data Engineer,133000,USD,133000,United States,In-person,United States,M
2023,Mid-level,Full-time,Data Engineer,58300,USD,58300,United States,In-person,United States,M
2023,Senior,Full-time,Data Analyst,145640,USD,145640,United States,In-person,United States,M
2023,Senior,Full-time,Data Analyst,84400,USD,84400,United States,In-person,United States,M
2023,Senior,Full-time,Data Engineer,300000,USD,300000,United States,Remote,United States,M
2023,Senior,Full-time,Data Engineer,195000,USD,195000,United States,Remote,United States,M
2023,Senior,Full-time,Data Architect,190000,USD,190000,Canada,Remote,Canada,M
2023,Senior,Full-time,Data Architect,107500,USD,107500,Canada,Remote,Canada,M
2023,Senior,Full-time,Data Analyst,105000,USD,105000,United States,In-person,United States,M
2023,Senior,Full-time,Data Analyst,75000,USD,75000,United States,In-person,United States,M
2023,Senior,Full-time,Data Analyst,140000,USD,140000,United States,Remote,United States,M
2023,Senior,Full-time,Data Analyst,98000,USD,98000,United States,Remote,United States,M
2023,Senior,Full-time,Data Scientist,236160,USD,236160,United States,Remote,United States,M
2023,Senior,Full-time,Data Scientist,159408,USD,159408,United States,Remote,United States,M
2023,Senior,Full-time,Data Analyst,115000,USD,115000,United States,Remote,United States,M
2023,Senior,Full-time,Data Analyst,85000,USD,85000,United States,Remote,United States,M
2023,Senior,Full-time,Data Product Manager,145000,USD,145000,United States,In-person,United States,M
2023,Senior,Full-time,Data Product Manager,120000,USD,120000,United States,In-person,United States,M
2023,Senior,Full-time,Data Analyst,120350,USD,120350,United States,Remote,United States,M
2023,Senior,Full-time,Data Analyst,74400,USD,74400,United States,Remote,United States,M
2023,Senior,Full-time,Data Analyst,158494,USD,158494,United States,Remote,United States,M
2023,Senior,Full-time,Data Analyst,88052,USD,88052,United States,Remote,United States,M
2023,Senior,Full-time,Data Scientist,258000,USD,258000,United States,In-person,United States,M
2023,Senior,Full-time,Data Scientist,171000,USD,171000,United States,In-person,United States,M
2023,Entry-level,Full-time,BI Data Analyst,25000,USD,25000,Ukraine,Remote,Netherlands,M
2023,Senior,Full-time,Data Scientist,200000,USD,200000,United States,In-person,United States,M
2023,Senior,Full-time,Data Scientist,150000,USD,150000,United States,In-person,United States,M
2023,Senior,Full-time,Data Engineer,205500,USD,205500,United States,In-person,United States,M
2023,Senior,Full-time,Data Engineer,128500,USD,128500,United States,In-person,United States,M
2023,Senior,Full-time,Data Architect,191600,USD,191600,United States,In-person,United States,M
2023,Senior,Full-time,Data Architect,125600,USD,125600,United States,In-person,United States,M
2023,Mid-level,Full-time,Data Scientist,130410,USD,130410,United States,In-person,United States,M
2023,Mid-level,Full-time,Data Scientist,92000,USD,92000,United States,In-person,United States,M
2023,Senior,Full-time,Data Scientist,183900,USD,183900,United States,In-person,United States,M
2023,Senior,Full-time,Data Scientist,108800,USD,108800,United States,In-person,United States,M
2023,Mid-level,Full-time,Data Scientist,166000,USD,166000,United States,In-person,United States,M
2023,Mid-level,Full-time,Data Scientist,73100,USD,73100,United States,In-person,United States,M
2023,Senior,Full-time,Data Scientist,231250,USD,231250,United States,In-person,United States,M
2023,Senior,Full-time,Data Scientist,111000,USD,111000,United States,In-person,United States,M
2023,Senior,Full-time,Data Engineer,300000,USD,300000,United States,In-person,United States,M
